ORIGIN,DEST,TOTAL_DB1B_PASSENGERS,TOTAL_FARE_WEIGHT,DB1B_RECORDS,AVG_FARE
HPN,MIA,411.0,75924.65,188,184.73150851581508
HPN,MKE,2.0,150.5,2,75.25
HPN,MLI,2.0,1075.0,2,537.5
HPN,MSN,11.0,3133.89,11,284.8990909090909
HPN,MSP,3.0,849.0,3,283.0
HPN,MSY,7.0,1634.35,7,233.47857142857143
HPN,OKC,1.0,802.0,1,802.0
HPN,OMA,2.0,825.0,2,412.5
HPN,ORD,645.0,122893.14,329,190.532
HPN,PBI,1.0,351.33,1,351.33
HPN,PDX,2.0,421.0,2,210.5
HPN,PHX,22.0,5941.04,21,270.04727272727274
HPN,PIA,1.0,433.6,1,433.6
HPN,PSP,5.0,1725.5,5,345.1
HPN,RNO,1.0,182.0,1,182.0
HPN,RST,4.0,960.5,3,240.125
HPN,RSW,1.0,6.85,1,6.85
HPN,SAN,3.0,640.0,3,213.33333333333334
HPN,SAT,6.0,1235.75,5,205.95833333333334
HPN,SEA,1.0,11.0,1,11.0
HPN,SFO,11.0,1847.3899999999999,11,167.94454545454545
HPN,SGF,6.0,1699.11,6,283.185
HPN,SJC,1.0,239.0,1,239.0
HPN,SJU,1.0,5.66,1,5.66
HPN,SLC,11.0,1213.75,10,110.3409090909091
HPN,SMF,3.0,783.35,3,261.1166666666667
HPN,SNA,10.0,2248.0,10,224.8
HPN,STL,3.0,886.0,3,295.3333333333333
HPN,STT,1.0,200.5,1,200.5
HPN,STX,4.0,911.0,4,227.75
HPN,TPA,1.0,209.0,1,209.0
HPN,TUL,1.0,11.0,1,11.0
HPN,TUS,13.0,3287.83,12,252.91
HPN,TVC,1.0,157.5,1,157.5
HPN,XNA,2.0,489.77,2,244.885
HPN,YUM,1.0,619.81,1,619.81
HRL,ABI,2.0,552.5,2,276.25
HRL,ABQ,5.0,1199.0,5,239.8
HRL,ACT,4.0,662.5,4,165.625
HRL,AEX,1.0,285.97,1,285.97
HRL,AGS,2.0,971.0,2,485.5
HRL,ALB,2.0,1763.0,2,881.5
HRL,AMA,2.0,266.5,2,133.25
HRL,ANC,3.0,1413.5,3,471.1666666666667
HRL,ASE,1.0,307.5,1,307.5
HRL,ATL,12.0,3805.0,12,317.0833333333333
HRL,AUS,4.0,1394.5,4,348.625
HRL,AVL,1.0,447.0,1,447.0
HRL,BDL,5.0,2362.3,5,472.46000000000004
HRL,BFL,4.0,1883.0,4,470.75
HRL,BHM,5.0,1324.0,5,264.8
HRL,BIL,2.0,598.0,2,299.0
HRL,BIS,2.0,716.0,2,358.0
HRL,BMI,2.0,525.63,2,262.815
HRL,BNA,6.0,2347.5,6,391.25
HRL,BOI,2.0,810.0,1,405.0
HRL,BOS,19.0,10911.61,14,574.2952631578947
HRL,BTR,3.0,1358.0,3,452.6666666666667
HRL,BUF,1.0,1354.0,1,1354.0
HRL,BUR,1.0,333.0,1,333.0
HRL,BWI,8.0,4816.91,7,602.11375
HRL,BZN,3.0,1338.0,3,446.0
HRL,CAE,4.0,1844.5,4,461.125
HRL,CHA,3.0,925.0,3,308.3333333333333
HRL,CHS,7.0,2423.0,5,346.14285714285717
HRL,CID,3.0,1242.0,3,414.0
HRL,CLE,10.0,2986.0,9,298.6
HRL,CLL,1.0,238.0,1,238.0
HRL,CLT,23.0,9214.97,14,400.65086956521736
HRL,CMH,21.0,7570.12,12,360.48190476190473
HRL,CMI,1.0,553.5,1,553.5
HRL,CNM,1.0,432.0,1,432.0
HRL,COS,7.0,1732.0,7,247.42857142857142
HRL,COU,1.0,172.0,1,172.0
HRL,CVG,6.0,1747.5,6,291.25
HRL,DAY,2.0,1204.0,2,602.0
HRL,DCA,10.0,3267.67,6,326.767
HRL,DEN,15.0,4578.5,13,305.23333333333335
HRL,DFW,368.0,77215.16,195,209.8238043478261
HRL,DRO,2.0,561.0,2,280.5
HRL,DSM,10.0,3515.5,9,351.55
HRL,DTW,20.0,7685.1,18,384.255
HRL,DUJ,1.0,352.0,1,352.0
HRL,ECP,2.0,795.0,2,397.5
HRL,EGE,3.0,1474.5,3,491.5
HRL,ELP,8.0,2008.0,7,251.0
HRL,EVV,1.0,564.0,1,564.0
HRL,EWR,13.0,4868.38,10,374.4907692307692
HRL,EYW,1.0,263.5,1,263.5
HRL,FAI,1.0,658.0,1,658.0
HRL,FAR,1.0,274.01,1,274.01
HRL,FAT,6.0,1854.0,6,309.0
HRL,FAY,4.0,1541.0,4,385.25
HRL,FLG,1.0,406.0,1,406.0
HRL,FLL,8.0,2413.7200000000003,8,301.71500000000003
HRL,FNT,2.0,666.0,1,333.0
HRL,FSD,4.0,1609.5,4,402.375
HRL,FWA,2.0,815.18,2,407.59
HRL,GEG,1.0,446.0,1,446.0
HRL,GJT,2.0,648.0,2,324.0
HRL,GPT,1.0,474.0,1,474.0
HRL,GRB,1.0,673.0,1,673.0
HRL,GRI,1.0,584.0,1,584.0
HRL,GRK,1.0,279.0,1,279.0
HRL,GRR,11.0,3998.0,10,363.45454545454544
HRL,GSO,3.0,1470.0,3,490.0
HRL,GSP,4.0,1754.0,4,438.5
HRL,HDN,1.0,211.5,1,211.5
HRL,HNL,6.0,3075.62,6,512.6033333333334
HRL,HOT,1.0,246.5,1,246.5
HRL,HOU,3.0,744.13,3,248.04333333333332
HRL,HSV,1.0,300.0,1,300.0
HRL,IAD,1.0,486.02,1,486.02
HRL,IAH,3.0,357.0,3,119.0
HRL,ICT,1.0,284.0,1,284.0
HRL,ILM,1.0,373.27,1,373.27
HRL,IND,12.0,6317.0,12,526.4166666666666
HRL,JAN,3.0,726.0,3,242.0
HRL,JFK,10.0,4396.96,5,439.696
HRL,KOA,1.0,345.95,1,345.95
HRL,LAN,1.0,555.0,1,555.0
HRL,LAS,12.0,6161.55,12,513.4625
HRL,LAX,31.0,10947.72,27,353.1522580645161
HRL,LBB,2.0,444.5,2,222.25
HRL,LEX,2.0,994.0,2,497.0
HRL,LFT,1.0,544.0,1,544.0
HRL,LGA,30.0,12461.45,18,415.3816666666667
HRL,LIT,5.0,1118.5,5,223.7
HRL,LSE,1.0,424.0,1,424.0
HRL,MAF,6.0,3725.85,6,620.975
HRL,MCI,5.0,1536.0,2,307.2
HRL,MCO,4.0,2692.5,4,673.125
HRL,MEM,2.0,1153.0,2,576.5
HRL,MFR,1.0,1230.0,1,1230.0
HRL,MGM,1.0,631.0,1,631.0
HRL,MHK,3.0,1845.0,3,615.0
HRL,MHT,1.0,398.42,1,398.42
HRL,MIA,6.0,1775.49,5,295.915
HRL,MKE,8.0,2126.0,8,265.75
HRL,MLI,3.0,1169.27,3,389.75666666666666
HRL,MLU,1.0,454.0,1,454.0
HRL,MOB,1.0,360.0,1,360.0
HRL,MSN,4.0,1082.78,4,270.695
HRL,MSP,9.0,3422.0299999999997,7,380.2255555555555
HRL,MSY,2.0,441.0,2,220.5
HRL,MYR,3.0,2413.0,3,804.3333333333334
HRL,OAJ,2.0,1367.0,2,683.5
HRL,OGG,4.0,3005.7,4,751.425
HRL,OKC,11.0,3598.0699999999997,11,327.0972727272727
HRL,OMA,8.0,3130.0,7,391.25
HRL,ONT,9.0,3191.5,5,354.6111111111111
HRL,ORD,17.0,4627.26,16,272.19176470588235
HRL,ORF,6.0,2821.08,6,470.18
HRL,PBI,6.0,2546.0,6,424.3333333333333
HRL,PDX,7.0,4325.0,7,617.8571428571429
HRL,PHF,1.0,650.0,1,650.0
HRL,PHL,19.0,8003.96,17,421.26105263157893
HRL,PHX,18.0,6673.21,14,370.7338888888889
HRL,PIA,3.0,1735.0,3,578.3333333333334
HRL,PIT,4.0,1397.0,4,349.25
HRL,PNS,2.0,446.0,2,223.0
HRL,PSC,1.0,569.0,1,569.0
HRL,PVD,4.0,1465.9,4,366.475
HRL,RAP,2.0,599.0,2,299.5
HRL,RDU,14.0,4823.0,11,344.5
HRL,RIC,2.0,1495.0,2,747.5
HRL,RNO,4.0,1869.5,4,467.375
HRL,ROA,1.0,628.0,1,628.0
HRL,ROC,2.0,342.0,2,171.0
HRL,ROW,2.0,507.5,2,253.75
HRL,RST,2.0,876.0,2,438.0
HRL,RSW,10.0,2986.5,9,298.65
HRL,SAN,8.0,2417.5,7,302.1875
HRL,SAV,4.0,2382.0,4,595.5
HRL,SBA,1.0,215.0,1,215.0
HRL,SBP,1.0,11.0,1,11.0
HRL,SDF,10.0,3606.0,8,360.6
HRL,SEA,16.0,6948.31,14,434.269375
HRL,SFO,12.0,6900.0,11,575.0
HRL,SGF,3.0,686.0,3,228.66666666666666
HRL,SHV,3.0,936.0,3,312.0
HRL,SJC,1.0,809.0,1,809.0
HRL,SJT,2.0,793.0,2,396.5
HRL,SJU,6.0,2596.0,6,432.6666666666667
HRL,SLC,7.0,2931.2,7,418.74285714285713
HRL,SMF,7.0,1917.0,7,273.85714285714283
HRL,SNA,5.0,1436.32,4,287.264
HRL,SRQ,1.0,364.82,1,364.82
HRL,STL,13.0,5191.5,7,399.34615384615387
HRL,SYR,2.0,748.69,2,374.345
HRL,TBN,1.0,449.0,1,449.0
HRL,TLH,3.0,1911.28,3,637.0933333333334
HRL,TPA,8.0,2757.98,7,344.7475
HRL,TRI,2.0,1008.0,2,504.0
HRL,TUL,7.0,3299.0,7,471.2857142857143
HRL,TUS,6.0,1840.62,6,306.77
HRL,TVC,1.0,441.5,1,441.5
HRL,TXK,1.0,239.0,1,239.0
HRL,TYR,3.0,747.0,2,249.0
HRL,TYS,3.0,1101.0,3,367.0
HRL,UIN,1.0,275.0,1,275.0
HRL,XNA,2.0,807.0,2,403.5
HRO,CRP,1.0,376.0,1,376.0
HSV,ABI,2.0,578.0,2,289.0
HSV,ABQ,13.0,5721.5,13,440.11538461538464
HSV,AEX,1.0,834.0,1,834.0
HSV,ALB,2.0,641.0,2,320.5
HSV,ANC,1.0,947.0,1,947.0
HSV,ASE,1.0,5.5,1,5.5
HSV,ATW,1.0,238.0,1,238.0
HSV,AUS,18.0,6299.8,18,349.9888888888889
HSV,AZO,1.0,303.0,1,303.0
HSV,BDL,1.0,120.68,1,120.68
HSV,BFL,2.0,592.0,2,296.0
HSV,BOI,2.0,333.23,2,166.615
HSV,BOS,6.0,1764.9099999999999,6,294.15166666666664
HSV,BUR,3.0,753.5,3,251.16666666666666
HSV,BWI,1.0,256.08,1,256.08
HSV,BZN,4.0,2233.0,4,558.25
HSV,CID,1.0,393.06,1,393.06
HSV,CLE,2.0,328.86,2,164.43
HSV,CLL,3.0,950.5,3,316.8333333333333
HSV,CLT,8.0,770.08,8,96.26
HSV,CMH,2.0,471.0,2,235.5
HSV,CMI,1.0,209.0,1,209.0
HSV,COS,8.0,2930.52,8,366.315
HSV,CRP,5.0,1318.79,5,263.758
HSV,DCA,102.0,28862.59,80,282.96656862745095
HSV,DEN,10.0,2139.24,10,213.92399999999998
HSV,DFW,196.0,68575.31,172,349.8740306122449
HSV,DRO,1.0,431.0,1,431.0
HSV,DTW,4.0,673.6800000000001,4,168.42000000000002
HSV,EGE,1.0,323.0,1,323.0
HSV,ELP,25.0,9119.86,25,364.7944
HSV,FAI,4.0,2242.06,4,560.515
HSV,FAR,4.0,1301.5,4,325.375
HSV,FAT,3.0,1065.5,3,355.1666666666667
HSV,FSD,2.0,717.0,2,358.5
HSV,FSM,5.0,1624.0,5,324.8
HSV,GEG,2.0,611.5,2,305.75
HSV,GJT,2.0,200.5,2,100.25
HSV,GRK,12.0,3826.1,11,318.84166666666664
HSV,GRR,7.0,2277.45,7,325.34999999999997
HSV,HDN,1.0,316.0,1,316.0
HSV,HNL,7.0,5394.2,7,770.6
HSV,HOU,13.0,3962.3,12,304.7923076923077
HSV,HRL,1.0,825.0,1,825.0
HSV,IAH,6.0,1575.23,6,262.53833333333336
HSV,ICT,6.0,972.22,6,162.03666666666666
HSV,JAC,1.0,284.5,1,284.5
HSV,LAS,21.0,10299.39,21,490.4471428571428
HSV,LAW,5.0,1436.0,5,287.2
HSV,LAX,29.0,11252.71,24,388.02448275862065
HSV,LBB,7.0,2149.5,7,307.07142857142856
HSV,LFT,3.0,782.0,3,260.6666666666667
HSV,LGA,6.0,1650.23,6,275.03833333333336
HSV,LIH,7.0,4342.11,7,620.3014285714286
HSV,LRD,1.0,436.72,1,436.72
HSV,LSE,1.0,693.0,1,693.0
HSV,MAF,5.0,2307.5,5,461.5
HSV,MCI,2.0,519.0,2,259.5
HSV,MFE,1.0,364.0,1,364.0
HSV,MHK,4.0,1012.5,4,253.125
HSV,MHT,6.0,1526.61,6,254.43499999999997
HSV,MLI,3.0,362.86,3,120.95333333333333
HSV,MLU,1.0,439.0,1,439.0
HSV,MQT,2.0,487.88,2,243.94
HSV,MRY,6.0,2247.0,5,374.5
HSV,MSP,1.0,280.0,1,280.0
HSV,MTJ,2.0,759.0,2,379.5
HSV,OGG,2.0,2975.0,2,1487.5
HSV,OKC,11.0,3106.8199999999997,11,282.4381818181818
HSV,OMA,1.0,211.65,1,211.65
HSV,ONT,9.0,3906.5,8,434.05555555555554
HSV,ORD,10.0,1775.08,10,177.50799999999998
HSV,ORF,1.0,6.03,1,6.03
HSV,PDX,5.0,2408.5,5,481.7
HSV,PHL,7.0,2286.42,5,326.63142857142856
HSV,PHX,30.0,9855.48,28,328.51599999999996
HSV,PIT,4.0,1347.37,4,336.8425
HSV,PSP,4.0,1666.0,4,416.5
HSV,PVD,3.0,775.87,3,258.62333333333333
HSV,PWM,3.0,774.0,3,258.0
HSV,RAP,2.0,464.0,2,232.0
HSV,RNO,2.0,287.5,2,143.75
HSV,SAF,1.0,764.0,1,764.0
HSV,SAN,16.0,5339.91,16,333.744375
HSV,SAT,15.0,4557.1900000000005,14,303.8126666666667
HSV,SBA,2.0,784.78,2,392.39
HSV,SBP,1.0,871.73,1,871.73
HSV,SEA,5.0,1937.33,5,387.466
HSV,SFO,11.0,4805.93,10,436.9027272727273
HSV,SGF,3.0,919.47,3,306.49
HSV,SHV,3.0,1230.0,3,410.0
HSV,SJC,10.0,3204.0,10,320.4
HSV,SJT,3.0,595.0,3,198.33333333333334
HSV,SLC,16.0,5176.0,16,323.5
HSV,SMF,5.0,2355.55,5,471.11
HSV,SNA,15.0,6538.72,15,435.9146666666667
HSV,SPS,2.0,684.0,2,342.0
HSV,STX,1.0,837.0,1,837.0
HSV,TUL,6.0,1816.05,6,302.675
HSV,TUS,10.0,4310.0,10,431.0
HSV,TVC,1.0,394.07,1,394.07
HSV,TYR,1.0,11.0,1,11.0
HSV,XNA,7.0,1571.77,7,224.53857142857143
HSV,YUM,3.0,1824.13,3,608.0433333333334
HTS,LCH,1.0,447.5,1,447.5
HVR,ATL,1.0,883.0,1,883.0
HYA,ORD,1.0,442.5,1,442.5
IAD,ABI,3.0,667.0,3,222.33333333333334
IAD,AGS,1.0,5.5,1,5.5
IAD,AMA,1.0,266.5,1,266.5
IAD,COU,2.0,961.75,2,480.875
IAD,CRP,1.0,297.0,1,297.0
IAD,DRO,1.0,845.0,1,845.0
IAD,ELP,3.0,783.3,3,261.09999999999997
IAD,FSM,2.0,656.5,2,328.25
IAD,GRK,1.0,332.5,1,332.5
IAD,HRL,1.0,441.98,1,441.98
IAD,LBB,1.0,311.55,1,311.55
IAD,LSE,1.0,303.0,1,303.0
IAD,OKC,1.0,424.22,1,424.22
IAD,RAP,2.0,564.0,2,282.0
IAD,RST,2.0,482.3,2,241.15
IAD,SGF,8.0,2747.9700000000003,8,343.49625000000003
IAD,SHV,4.0,1458.97,4,364.7425
IAD,SJT,2.0,666.79,2,333.395
IAD,TLH,1.0,296.0,1,296.0
IAD,TUL,1.0,417.56,1,417.56
IAD,XNA,8.0,2872.96,8,359.12
IAH,ABE,1.0,398.59,1,398.59
IAH,ABI,12.0,3505.5,12,292.125
IAH,AGS,8.0,2229.34,8,278.6675
IAH,ALB,1.0,348.0,1,348.0
IAH,ATL,1.0,205.63,1,205.63
IAH,ATW,7.0,2036.91,7,290.9871428571429
IAH,AVL,7.0,1947.45,7,278.20714285714286
IAH,AVP,1.0,378.53,1,378.53
IAH,AZO,2.0,514.5,2,257.25
IAH,BDL,4.0,216.66,4,54.165
IAH,BFL,4.0,1038.0,4,259.5
IAH,BHM,1.0,124.55,1,124.55
IAH,BIL,6.0,2054.5,6,342.4166666666667
IAH,BIS,3.0,1077.0,3,359.0
IAH,BMI,5.0,1629.0,5,325.8
IAH,BNA,1.0,211.96,1,211.96
IAH,BOS,3.0,1155.72,3,385.24
IAH,BUF,5.0,1153.08,5,230.61599999999999
IAH,BWI,2.0,328.63,2,164.315
IAH,BZN,1.0,319.0,1,319.0
IAH,CHA,15.0,5217.53,15,347.8353333333333
IAH,CHS,1.0,376.0,1,376.0
IAH,CID,14.0,4799.33,13,342.8092857142857
IAH,CLE,1.0,5.51,1,5.51
IAH,CMH,9.0,2824.71,8,313.8566666666667
IAH,CMI,18.0,5073.64,17,281.86888888888893
IAH,COS,2.0,343.5,2,171.75
IAH,COU,11.0,2770.49,11,251.86272727272726
IAH,CVG,3.0,587.99,3,195.99666666666667
IAH,CWA,4.0,1421.0,4,355.25
IAH,DAY,3.0,697.5,3,232.5
IAH,DFW,51.0,12112.13,48,237.4927450980392
IAH,DRO,6.0,2315.58,5,385.93
IAH,DSM,3.0,767.0,3,255.66666666666666
IAH,DTW,1.0,5.0,1,5.0
IAH,ECP,1.0,5.5,1,5.5
IAH,ELP,1.0,269.0,1,269.0
IAH,EVV,10.0,4228.53,10,422.85299999999995
IAH,EWR,1.0,84.23,1,84.23
IAH,EYW,1.0,180.57,1,180.57
IAH,FAR,15.0,4611.74,13,307.4493333333333
IAH,FAT,8.0,2726.56,8,340.82
IAH,FAY,1.0,284.0,1,284.0
IAH,FSD,2.0,736.86,2,368.43
IAH,FSM,8.0,2925.5,8,365.6875
IAH,GJT,13.0,3211.63,11,247.04846153846154
IAH,GNV,8.0,2216.63,8,277.07875
IAH,GPT,2.0,382.5,2,191.25
IAH,GRB,6.0,2520.0299999999997,6,420.00499999999994
IAH,GRR,12.0,4303.7699999999995,12,358.6475
IAH,GSO,6.0,1522.67,6,253.77833333333334
IAH,GSP,2.0,518.25,2,259.125
IAH,HPN,3.0,360.12,3,120.04
IAH,HSV,7.0,1719.77,7,245.68142857142857
IAH,IAD,1.0,653.0,1,653.0
IAH,ICT,9.0,1990.0,9,221.11111111111111
IAH,JAX,1.0,193.0,1,193.0
IAH,LAN,2.0,229.5,2,114.75
IAH,LAS,1.0,568.0,1,568.0
IAH,LAX,4.0,1111.68,2,277.92
IAH,LBB,10.0,1765.81,10,176.581
IAH,LEX,18.0,5243.11,18,291.2838888888889
IAH,LGA,6.0,860.35,5,143.39166666666668
IAH,LIT,4.0,1563.0,4,390.75
IAH,LSE,7.0,2165.63,7,309.3757142857143
IAH,MAF,3.0,990.54,3,330.18
IAH,MCO,3.0,556.75,3,185.58333333333334
IAH,MEM,5.0,1074.03,5,214.80599999999998
IAH,MGM,6.0,1511.9099999999999,6,251.98499999999999
IAH,MHK,18.0,4991.98,17,277.3322222222222
IAH,MIA,298.0,80770.1,189,271.04060402684564
IAH,MKE,2.0,345.90999999999997,2,172.95499999999998
IAH,MLI,15.0,4934.77,14,328.98466666666667
IAH,MOB,1.0,208.5,1,208.5
IAH,MQT,1.0,5.28,1,5.28
IAH,MRY,2.0,497.56,2,248.78
IAH,MSN,12.0,3857.4700000000003,12,321.4558333333334
IAH,MSO,4.0,1595.58,3,398.895
IAH,MSP,3.0,1015.98,3,338.66
IAH,MYR,2.0,610.0699999999999,2,305.03499999999997
IAH,OKC,2.0,231.0,2,115.5
IAH,OMA,4.0,1368.0,3,342.0
IAH,ONT,1.0,274.0,1,274.0
IAH,ORD,151.0,30626.77,108,202.82629139072847
IAH,ORF,1.0,140.88,1,140.88
IAH,PBI,1.0,493.0,1,493.0
IAH,PDX,1.0,473.0,1,473.0
IAH,PHL,3.0,410.22,3,136.74
IAH,PHX,1.0,423.52,1,423.52
IAH,PIA,12.0,2856.7400000000002,11,238.0616666666667
IAH,PIT,2.0,944.58,2,472.29
IAH,PNS,1.0,281.0,1,281.0
IAH,PVD,4.0,1245.13,4,311.2825
IAH,RAP,3.0,1124.1399999999999,3,374.7133333333333
IAH,RIC,3.0,1024.48,3,341.49333333333334
IAH,ROC,3.0,809.95,2,269.98333333333335
IAH,RST,1.0,296.5,1,296.5
IAH,SAF,1.0,222.0,1,222.0
IAH,SAN,2.0,1352.0,2,676.0
IAH,SAV,4.0,778.66,4,194.665
IAH,SBA,3.0,1028.31,3,342.77
IAH,SBP,4.0,1004.1300000000001,4,251.03250000000003
IAH,SDF,2.0,494.98,2,247.49
IAH,SEA,1.0,217.0,1,217.0
IAH,SFO,1.0,388.0,1,388.0
IAH,SGF,18.0,4527.43,18,251.5238888888889
IAH,SJT,8.0,2831.0,8,353.875
IAH,SJU,1.0,224.0,1,224.0
IAH,SMF,2.0,409.88,2,204.94
IAH,SPS,2.0,309.0,2,154.5
IAH,STS,5.0,1457.01,5,291.402
IAH,SYR,4.0,1428.32,4,357.08
IAH,TLH,17.0,5661.45,17,333.02647058823527
IAH,TPA,1.0,280.96,1,280.96
IAH,TRI,1.0,313.72,1,313.72
IAH,TUL,4.0,914.5,4,228.625
IAH,TVC,2.0,407.5,2,203.75
IAH,TXK,1.0,238.0,1,238.0
IAH,TYS,4.0,1026.6599999999999,4,256.66499999999996
IAH,VPS,2.0,320.5,2,160.25
IAH,XNA,18.0,4142.0,18,230.11111111111111
ICT,ABE,1.0,448.0,1,448.0
ICT,ABQ,5.0,1252.0,4,250.4
ICT,ACY,1.0,297.5,1,297.5
ICT,AEX,1.0,489.0,1,489.0
ICT,AGS,1.0,235.6,1,235.6
ICT,ALB,1.0,341.0,1,341.0
ICT,ALO,2.0,432.0,2,216.0
ICT,ATL,7.0,2468.15,7,352.59285714285716
ICT,ATW,3.0,1291.0,3,430.3333333333333
ICT,AUS,16.0,4005.0,16,250.3125
ICT,AVL,2.0,701.0,2,350.5
ICT,AVP,2.0,1090.13,2,545.065
ICT,AZO,1.0,153.0,1,153.0
ICT,BDL,5.0,1530.93,5,306.18600000000004
ICT,BFL,5.0,1596.1,5,319.21999999999997
ICT,BHM,2.0,445.0,2,222.5
ICT,BMI,1.0,347.61,1,347.61
ICT,BNA,29.0,8727.87,28,300.96103448275863
ICT,BOI,1.0,724.0,1,724.0
ICT,BOS,19.0,6135.38,19,322.91473684210524
ICT,BPT,2.0,311.5,2,155.75
ICT,BRO,2.0,455.5,2,227.75
ICT,BTR,9.0,2837.78,9,315.30888888888893
ICT,BUF,2.0,1181.28,2,590.64
ICT,BWI,7.0,2974.0,6,424.85714285714283
ICT,CAE,2.0,658.0,2,329.0
ICT,CHA,3.0,1257.0,3,419.0
ICT,CHS,4.0,1133.77,4,283.4425
ICT,CID,1.0,314.5,1,314.5
ICT,CLE,8.0,2264.81,8,283.10125
ICT,CLT,23.0,8008.4,23,348.1913043478261
ICT,CMH,13.0,3738.38,13,287.5676923076923
ICT,CMI,2.0,397.42,2,198.71
ICT,CRP,15.0,3878.5,15,258.56666666666666
ICT,CVG,13.0,3310.07,12,254.62076923076924
ICT,DAB,1.0,5.37,1,5.37
ICT,DAY,4.0,1768.0,4,442.0
ICT,DCA,36.0,12110.41,33,336.4002777777778
ICT,DFW,173.0,46162.6,140,266.835838150289
ICT,DRO,1.0,372.5,1,372.5
ICT,DRT,1.0,260.0,1,260.0
ICT,DSM,2.0,420.46000000000004,2,210.23000000000002
ICT,DTW,16.0,4738.03,16,296.126875
ICT,ELP,11.0,2759.0,11,250.8181818181818
ICT,EVV,1.0,494.0,1,494.0
ICT,EWR,6.0,1760.97,6,293.495
ICT,EYW,5.0,1157.51,4,231.502
ICT,FAR,2.0,788.51,2,394.255
ICT,FAT,6.0,1349.5,6,224.91666666666666
ICT,FAY,2.0,519.5,2,259.75
ICT,FLL,12.0,3397.76,12,283.1466666666667
ICT,FLO,1.0,338.0,1,338.0
ICT,FNT,1.0,225.5,1,225.5
ICT,FWA,5.0,1394.48,5,278.896
ICT,GJT,1.0,205.0,1,205.0
ICT,GNV,3.0,2240.0,3,746.6666666666666
ICT,GPT,5.0,1579.5,5,315.9
ICT,GRB,5.0,2940.48,5,588.096
ICT,GRK,3.0,562.14,3,187.38
ICT,GRR,6.0,1400.0,6,233.33333333333334
ICT,GSO,1.0,241.13,1,241.13
ICT,GSP,1.0,5.66,1,5.66
ICT,HNL,5.0,4785.32,5,957.064
ICT,HOU,12.0,3747.52,12,312.29333333333335
ICT,HPN,3.0,888.0,3,296.0
ICT,HRL,2.0,568.0,2,284.0
ICT,HSV,10.0,2127.7799999999997,10,212.77799999999996
ICT,IAD,1.0,452.0,1,452.0
ICT,IAH,17.0,6733.0,15,396.05882352941177
ICT,ILM,5.0,1498.35,5,299.66999999999996
ICT,IND,16.0,3970.74,14,248.17125
ICT,JAN,2.0,522.5,2,261.25
ICT,JAX,12.0,3961.48,12,330.12333333333333
ICT,JFK,6.0,1680.46,6,280.07666666666665
ICT,KOA,2.0,335.2,2,167.6
ICT,LAN,4.0,1184.5,4,296.125
ICT,LAS,19.0,5018.0,18,264.10526315789474
ICT,LAX,18.0,5277.93,17,293.21833333333336
ICT,LBB,1.0,397.0,1,397.0
ICT,LCH,2.0,1377.0,2,688.5
ICT,LEX,10.0,3087.18,10,308.71799999999996
ICT,LFT,6.0,2589.5,6,431.5833333333333
ICT,LGA,42.0,10456.53,36,248.965
ICT,LIH,2.0,651.5,2,325.75
ICT,LIT,5.0,1440.58,5,288.116
ICT,LSE,1.0,633.0,1,633.0
ICT,LYH,2.0,880.0,2,440.0
ICT,MAF,5.0,1416.5,5,283.3
ICT,MCO,41.0,12728.05,39,310.440243902439
ICT,MDT,2.0,944.0,2,472.0
ICT,MEM,1.0,238.68,1,238.68
ICT,MFE,8.0,2022.5,8,252.8125
ICT,MGM,7.0,1988.0,7,284.0
ICT,MIA,13.0,3619.15,12,278.3961538461539
ICT,MKE,6.0,1024.88,6,170.81333333333336
ICT,MLB,1.0,5.5,1,5.5
ICT,MLU,2.0,402.5,2,201.25
ICT,MOB,9.0,3067.5,8,340.8333333333333
ICT,MRY,1.0,287.0,1,287.0
ICT,MSN,5.0,1176.96,5,235.392
ICT,MSP,6.0,1848.43,6,308.07166666666666
ICT,MSY,13.0,3292.07,13,253.23615384615385
ICT,MYR,1.0,402.0,1,402.0
ICT,OGG,4.0,3563.5,4,890.875
ICT,ONT,7.0,2178.55,7,311.2214285714286
ICT,ORD,180.0,38324.12,141,212.9117777777778
ICT,ORF,9.0,2460.2,9,273.35555555555555
ICT,PBI,6.0,1465.43,6,244.23833333333334
ICT,PDX,8.0,3099.5,7,387.4375
ICT,PGV,1.0,5.0,1,5.0
ICT,PHF,1.0,367.37,1,367.37
ICT,PHL,26.0,8133.11,25,312.81192307692305
ICT,PHX,10.0,3238.5,10,323.85
ICT,PIA,2.0,768.0,2,384.0
ICT,PIT,6.0,1983.13,6,330.5216666666667
ICT,PNS,9.0,2729.0,9,303.22222222222223
ICT,PSP,3.0,945.42,3,315.14
ICT,PVD,1.0,352.0,1,352.0
ICT,PWM,1.0,333.0,1,333.0
ICT,RAP,1.0,407.0,1,407.0
ICT,RDM,1.0,663.0,1,663.0
ICT,RDU,9.0,2103.67,9,233.7411111111111
ICT,RIC,7.0,2098.79,7,299.82714285714286
ICT,RNO,3.0,817.5,3,272.5
ICT,ROC,2.0,565.0,2,282.5
ICT,ROW,4.0,1039.0,4,259.75
ICT,RST,3.0,1070.0,3,356.6666666666667
ICT,RSW,15.0,5556.97,12,370.4646666666667
ICT,SAF,1.0,296.0,1,296.0
ICT,SAN,18.0,6773.0,18,376.27777777777777
ICT,SAT,26.0,7938.0,24,305.3076923076923
ICT,SAV,1.0,360.0,1,360.0
