MARKET_COUPONS,YEAR,QUARTER,ORIGIN,DEST,REPORTING_CARRIER,TICKET_CARRIER,OPERATING_CARRIER,PASSENGERS,MARKET_FARE,MARKET_DISTANCE,NONSTOP_MILES
2,2023,1,SGF,TVC,MQ,AA,MQ,1.0,294.0,662.0,658.0
2,2023,1,TVC,SGF,MQ,AA,MQ,1.0,294.0,662.0,658.0
2,2023,1,SGF,TVC,MQ,AA,MQ,1.0,380.0,662.0,658.0
2,2023,1,TVC,SGF,MQ,AA,MQ,1.0,380.0,662.0,658.0
2,2023,1,SHD,XNA,MQ,99,99,1.0,294.5,993.0,859.0
2,2023,1,XNA,SHD,MQ,99,99,1.0,294.5,993.0,859.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,5.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,2.0,234.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,239.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,302.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,305.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,308.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,314.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,4.0,319.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,493.0,190.0,190.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,578.0,190.0,190.0
2,2023,1,SHV,ABI,MQ,AA,MQ,1.0,339.0,348.0,342.0
2,2023,1,SHV,ABI,MQ,AA,MQ,1.0,353.0,348.0,342.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,443.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,5.5,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,5.5,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,3.0,114.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,3.0,114.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,3.0,114.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,3.0,114.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,114.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,114.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,221.5,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,221.5,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,234.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,234.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,324.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,324.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,329.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,329.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,418.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,418.0,759.0,757.0
2,2023,1,SHV,ABQ,MQ,AA,99,1.0,553.0,759.0,757.0
2,2023,1,ABQ,SHV,MQ,AA,99,1.0,553.0,759.0,757.0
2,2023,1,SHV,AMA,MQ,AA,99,1.0,458.0,502.0,492.0
2,2023,1,SHV,ASE,MQ,AA,99,1.0,433.5,891.0,867.0
2,2023,1,ASE,SHV,MQ,AA,OO,1.0,433.5,891.0,867.0
2,2023,1,SHV,ASE,MQ,AA,99,1.0,706.0,891.0,867.0
2,2023,1,ASE,SHV,MQ,AA,99,1.0,706.0,891.0,867.0
2,2023,1,SHV,ASE,MQ,AA,99,1.0,1225.0,891.0,867.0
2,2023,1,ASE,SHV,MQ,AA,OO,1.0,1225.0,891.0,867.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,179.77,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,193.23,990.0,551.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,290.61,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,312.39,990.0,551.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,548.94,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,590.06,990.0,551.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,202.5,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,202.5,921.0,551.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,208.0,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,208.0,921.0,551.0
2,2023,1,SHV,ATL,MQ,AA,99,1.0,382.5,921.0,551.0
2,2023,1,ATL,SHV,MQ,AA,99,1.0,382.5,921.0,551.0
3,2023,1,SHV,SAV,MQ,99,99,1.0,323.89,1135.0,739.0
2,2023,1,SAV,SHV,MQ,AA,99,1.0,392.11,1115.0,739.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,359.0,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,397.0,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,423.0,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,544.0,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,188.5,380.0,275.0
2,2023,1,AUS,SHV,MQ,AA,99,1.0,188.5,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,301.0,380.0,275.0
2,2023,1,AUS,SHV,MQ,AA,99,1.0,301.0,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,308.5,380.0,275.0
2,2023,1,AUS,SHV,MQ,AA,99,1.0,308.5,380.0,275.0
2,2023,1,SHV,AUS,MQ,AA,99,1.0,478.0,380.0,275.0
2,2023,1,AUS,SHV,MQ,AA,99,1.0,478.0,380.0,275.0
3,2023,1,SHV,RNO,MQ,AA,99,1.0,5.0,1785.0,1527.0
2,2023,1,SHV,AVL,MQ,AA,MQ,1.0,229.0,1038.0,680.0
2,2023,1,AVL,SHV,MQ,AA,99,1.0,229.0,1038.0,680.0
2,2023,1,SHV,BFL,MQ,AA,99,1.0,324.0,1461.0,1460.0
2,2023,1,SHV,BFL,MQ,AA,99,1.0,465.0,1461.0,1460.0
2,2023,1,BFL,SHV,MQ,AA,99,1.0,465.0,1461.0,1460.0
2,2023,1,SHV,BHM,MQ,AA,99,1.0,443.0,787.0,418.0
2,2023,1,SHV,BHM,MQ,AA,MQ,1.0,294.0,787.0,418.0
2,2023,1,BHM,SHV,MQ,AA,MQ,1.0,294.0,787.0,418.0
3,2023,1,SHV,TLH,MQ,99,99,1.0,315.29,1047.0,577.0
2,2023,1,TLH,SHV,MQ,AA,OH,1.0,460.71,1150.0,577.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,113.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,368.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,373.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,445.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,191.41,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,OH,1.0,76.47,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,178.12,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,216.73,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,OH,1.0,86.59,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,201.68,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,257.07,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,AA,1.0,102.7,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,239.22,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,264.37,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,AA,1.0,105.62,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,246.01,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,347.2,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,OH,1.0,138.71,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,323.09,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,375.95,821.0,481.0
1,2023,1,BNA,CLT,MQ,AA,OH,1.0,150.2,328.0,328.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,349.85,764.0,764.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,5.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,5.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,189.0,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,189.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,253.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,253.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,278.0,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,278.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,278.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,278.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,323.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,323.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,341.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,341.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,346.0,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,346.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,363.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,363.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,389.0,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,389.0,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,488.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,488.5,821.0,481.0
2,2023,1,SHV,BNA,MQ,AA,99,1.0,568.5,821.0,481.0
2,2023,1,BNA,SHV,MQ,AA,99,1.0,568.5,821.0,481.0
2,2023,1,SHV,BOI,MQ,AA,99,1.0,733.0,1462.0,1436.0
2,2023,1,SHV,BOI,MQ,AA,99,2.0,223.0,1462.0,1436.0
2,2023,1,BOI,SHV,MQ,AA,99,2.0,223.0,1462.0,1436.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,1205.0,1752.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,7.36,1752.0,1423.0
2,2023,1,BOS,AGS,MQ,AA,99,1.0,3.64,868.0,861.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,285.16,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,242.84,1492.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,289.48,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,246.52,1492.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,590.84,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,503.16,1492.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,590.84,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,503.16,1492.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,249.0,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,249.0,1752.0,1423.0
2,2023,1,SHV,BOS,MQ,AA,99,1.0,252.0,1752.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,252.0,1752.0,1423.0
2,2023,1,SHV,BRO,MQ,AA,MQ,1.0,212.0,672.0,500.0
2,2023,1,BRO,SHV,MQ,AA,MQ,1.0,212.0,672.0,500.0
1,2023,1,SHV,DFW,MQ,AA,MQ,1.0,185.36,190.0,190.0
1,2023,1,DFW,BTR,MQ,AA,YV,1.0,373.64,383.0,383.0
2,2023,1,SHV,BUR,MQ,AA,99,1.0,5.0,1421.0,1421.0
2,2023,1,SHV,BUR,MQ,AA,99,1.0,248.5,1421.0,1421.0
2,2023,1,BUR,SHV,MQ,AA,99,1.0,248.5,1421.0,1421.0
2,2023,1,SHV,BWI,MQ,AA,99,1.0,563.0,1407.0,1067.0
2,2023,1,SHV,BWI,MQ,AA,99,1.0,263.4,1407.0,1067.0
2,2023,1,BWI,SHV,MQ,AA,99,1.0,210.6,1125.0,1067.0
2,2023,1,SHV,BWI,MQ,AA,99,1.0,399.0,1407.0,1067.0
2,2023,1,BWI,SHV,MQ,AA,99,1.0,399.0,1407.0,1067.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,5.0,1112.0,743.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,379.0,1112.0,743.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,644.0,1112.0,743.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,257.62,1112.0,743.0
2,2023,1,CAE,SHV,MQ,AA,OH,1.0,197.38,852.0,743.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,472.2,1112.0,743.0
2,2023,1,CAE,SHV,MQ,AA,OH,1.0,361.8,852.0,743.0
2,2023,1,SHV,CAE,MQ,AA,99,1.0,288.5,1112.0,743.0
2,2023,1,CAE,SHV,MQ,AA,99,1.0,288.5,1112.0,743.0
2,2023,1,SHV,CHS,MQ,AA,99,1.0,354.94,1177.0,804.0
2,2023,1,CHS,SHV,MQ,AA,99,1.0,281.06,932.0,804.0
2,2023,1,SHV,CLE,MQ,AA,99,1.0,558.0,1211.0,905.0
2,2023,1,SHV,CLE,MQ,AA,99,1.0,458.22,1211.0,905.0
2,2023,1,CLE,SHV,MQ,AA,99,1.0,451.78,1194.0,905.0
2,2023,1,SHV,CLE,MQ,AA,99,1.0,193.0,1211.0,905.0
2,2023,1,CLE,SHV,MQ,AA,99,1.0,193.0,1211.0,905.0
2,2023,1,SHV,CLE,MQ,AA,99,1.0,438.5,1211.0,905.0
2,2023,1,CLE,SHV,MQ,AA,99,1.0,438.5,1211.0,905.0
3,2023,1,SHV,CHO,MQ,AA,99,1.0,519.6,1371.0,952.0
2,2023,1,CHO,SHV,MQ,AA,99,1.0,382.4,1009.0,952.0
2,2023,1,SHV,CLT,MQ,AA,99,1.0,366.99,1126.0,764.0
1,2023,1,CLT,SHV,MQ,AA,OH,1.0,249.01,764.0,764.0
2,2023,1,SHV,CMH,MQ,AA,99,1.0,431.5,1116.0,801.0
2,2023,1,CMH,SHV,MQ,AA,99,1.0,431.5,1116.0,801.0
2,2023,1,SHV,CMH,MQ,AA,99,1.0,520.0,1116.0,801.0
2,2023,1,CMH,SHV,MQ,AA,99,1.0,520.0,1116.0,801.0
2,2023,1,SHV,COS,MQ,AA,99,3.0,113.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,414.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,448.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,113.0,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,99,1.0,113.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,138.0,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,99,1.0,138.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,201.0,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,99,1.0,201.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,205.5,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,99,1.0,205.5,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,231.0,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,MQ,1.0,231.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,252.0,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,OO,1.0,252.0,782.0,752.0
2,2023,1,SHV,COS,MQ,AA,99,1.0,253.5,782.0,752.0
2,2023,1,COS,SHV,MQ,AA,99,1.0,253.5,782.0,752.0
2,2023,1,SHV,COU,MQ,AA,MQ,1.0,264.0,680.0,448.0
2,2023,1,COU,SHV,MQ,AA,MQ,1.0,264.0,680.0,448.0
2,2023,1,SHV,CVG,MQ,AA,99,1.0,259.0,1002.0,686.0
2,2023,1,SHV,CVG,MQ,AA,99,1.0,488.0,1002.0,686.0
2,2023,1,SHV,CVG,MQ,AA,99,1.0,207.94,1002.0,686.0
2,2023,1,CVG,SHV,MQ,AA,OH,1.0,228.06,1099.0,686.0
2,2023,1,SHV,CVG,MQ,AA,99,1.0,279.47,1002.0,686.0
2,2023,1,CVG,SHV,MQ,AA,OH,1.0,306.53,1099.0,686.0
2,2023,1,SHV,DAB,MQ,AA,MQ,1.0,577.0,1171.0,791.0
2,2023,1,SHV,DAY,MQ,AA,99,1.0,971.0,1051.0,743.0
2,2023,1,SHV,DAY,MQ,AA,99,1.0,1119.0,1051.0,743.0
2,2023,1,SHV,DAY,MQ,AA,99,1.0,371.0,1051.0,743.0
2,2023,1,DAY,SHV,MQ,AA,99,1.0,371.0,1051.0,743.0
2,2023,1,SHV,DCA,MQ,AA,99,2.0,378.0,1382.0,1041.0
3,2023,1,SHV,BOS,MQ,99,99,1.0,259.29,1781.0,1423.0
2,2023,1,BOS,SHV,MQ,AA,99,1.0,328.71,1752.0,1423.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,519.44,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,411.56,1095.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,188.5,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,188.5,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,223.0,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,223.0,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,2.0,228.5,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,2.0,228.5,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,294.0,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,294.0,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,308.5,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,308.5,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,314.0,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,314.0,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,458.5,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,458.5,1382.0,1041.0
2,2023,1,SHV,DCA,MQ,AA,99,1.0,587.0,1382.0,1041.0
2,2023,1,DCA,SHV,MQ,AA,99,1.0,587.0,1382.0,1041.0
3,2023,1,SHV,HPN,MQ,AA,99,1.0,333.0,1616.0,1260.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,5.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,88.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,423.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,2.0,428.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,483.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,112.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,112.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,113.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,113.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,120.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,120.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,120.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,120.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,121.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,121.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,138.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,138.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,138.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,138.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,153.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,153.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,2.0,160.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,2.0,160.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,165.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,165.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,168.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,168.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,177.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,177.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,177.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,177.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,203.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,203.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,205.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,205.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,215.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,215.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,218.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,218.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,228.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,228.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,233.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,233.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,237.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,237.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,253.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,253.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,256.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,256.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,288.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,288.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,295.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,295.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,297.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,297.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,308.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,308.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,368.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,368.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,385.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,385.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,405.0,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,405.0,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,2.0,512.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,2.0,512.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,614.5,831.0,792.0
2,2023,1,DEN,SHV,MQ,AA,99,1.0,614.5,831.0,792.0
2,2023,1,SHV,DEN,MQ,AA,99,1.0,241.23,831.0,792.0
1,2023,1,DEN,ORD,MQ,AA,AA,1.0,257.77,888.0,888.0
2,2023,1,SHV,DRO,MQ,AA,99,1.0,248.5,864.0,855.0
2,2023,1,DRO,SHV,MQ,AA,99,1.0,248.5,864.0,855.0
2,2023,1,SHV,DRO,MQ,AA,99,1.0,282.5,864.0,855.0
2,2023,1,DRO,SHV,MQ,AA,MQ,1.0,282.5,864.0,855.0
2,2023,1,SHV,DRO,MQ,AA,MQ,1.0,336.0,864.0,855.0
2,2023,1,DRO,SHV,MQ,AA,99,1.0,336.0,864.0,855.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,384.0,1176.0,885.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,558.0,1176.0,885.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,609.0,1176.0,885.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,345.09,1176.0,885.0
2,2023,1,DTW,SHV,MQ,AA,99,1.0,370.91,1264.0,885.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,359.0,1176.0,885.0
2,2023,1,DTW,SHV,MQ,AA,99,1.0,359.0,1176.0,885.0
2,2023,1,SHV,DTW,MQ,AA,99,1.0,558.0,1176.0,885.0
2,2023,1,DTW,SHV,MQ,AA,99,1.0,558.0,1176.0,885.0
2,2023,1,SHV,ECP,MQ,AA,99,1.0,373.0,875.0,496.0
2,2023,1,SHV,EGE,MQ,AA,99,1.0,424.0,911.0,884.0
2,2023,1,EGE,SHV,MQ,AA,99,1.0,424.0,911.0,884.0
2,2023,1,SHV,EGE,MQ,AA,99,1.0,444.5,911.0,884.0
2,2023,1,EGE,SHV,MQ,AA,99,1.0,444.5,911.0,884.0
2,2023,1,SHV,ELP,MQ,AA,99,1.0,123.0,741.0,737.0
2,2023,1,ELP,SHV,MQ,AA,99,1.0,123.0,741.0,737.0
2,2023,1,SHV,EVV,MQ,AA,MQ,1.0,250.84,832.0,525.0
2,2023,1,EVV,SHV,MQ,AA,99,1.0,355.16,1178.0,525.0
2,2023,1,SHV,EVV,MQ,AA,MQ,1.0,494.0,832.0,525.0
2,2023,1,EVV,SHV,MQ,AA,99,1.0,494.0,832.0,525.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,329.0,1562.0,1228.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,448.0,1562.0,1228.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,938.0,1562.0,1228.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,430.03,1562.0,1228.0
2,2023,1,EWR,SHV,MQ,AA,99,1.0,355.97,1293.0,1228.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,349.0,1562.0,1228.0
2,2023,1,EWR,SHV,MQ,AA,99,1.0,349.0,1562.0,1228.0
2,2023,1,SHV,EWR,MQ,AA,99,1.0,361.5,1562.0,1228.0
